,Country,Year,Rank,Total,C1: Security Apparatus,C2: Factionalized Elites,C3: Group Grievance,E1: Economy,E2: Economic Inequality,E3: Human Flight and Brain Drain,P1: State Legitimacy,P2: Public Services,P3: Human Rights,S1: Demographic Pressures,S2: Refugees and IDPs,X1: External Intervention
11,Haiti,2018-01-01,12th,101.96955214756449,7.4,9.6,6.2,8.399999999999999,9.5,8.700000000000001,8.7,9.439662818031914,7.429889329532554,9.0,7.7,9.9
12,Guinea,2018-01-01,13th,101.6167424753827,8.9,9.6,8.9,8.899999999999999,7.621074351772317,7.4012197489985,9.7,9.394448374611885,7.4,8.799999999999999,7.8999999999999995,7.1000000000000005
13,Nigeria,2018-01-01,14th,99.90823160615737,8.899999999999999,9.6,9.299999999999999,8.044997615302666,8.299999999999999,7.183097035607734,8.299999999999999,8.899999999999999,8.6,9.080136955246974,7.5,6.2
14,Ethiopia,2018-01-01,15th,99.56909778499838,8.7,8.399999999999999,8.799999999999999,6.7,6.8,7.569097784998375,8.5,8.5,8.7,9.5,9.0,8.399999999999999
15,Guinea Bissau,2018-01-01,16th,98.09458991085195,8.6,9.6,5.2,8.0,8.892293025360699,7.8,9.2,9.159794208749103,7.5,8.842502676742168,7.0,8.3
16,Kenya,2018-01-01,17th,97.38051499327098,8.4,9.612000000000002,8.9,7.0,7.6000000000000005,7.486573243640534,8.1,8.296485323543758,7.30194887164343,8.88350755444324,8.0,7.8
17,Burundi,2018-01-01,17th,97.36424028418537,8.5,7.8999999999999995,7.6000000000000005,8.05237311693292,6.977876077424075,6.0,8.891895937459008,7.7,8.9,9.4,8.742095152369341,8.7
18,Eritrea,2018-01-01,19th,97.20823903623204,6.9,8.1,7.3999999999999995,7.8,8.1,8.600000000000001,9.421749864310042,8.1,8.7,8.686489171921998,8.0,7.4
19,Pakistan,2018-01-01,20th,96.33806005544712,8.799999999999999,8.9,9.7,6.6000000000000005,6.2,7.1053214939044,7.8,7.932738561542715,7.7,8.1,8.399999999999999,9.1
20,Niger,2018-01-01,21st,96.1529034434838,8.399999999999999,8.9,7.7,7.282442209026627,8.2,7.569514875551318,7.0,9.424507727583958,6.8,9.1,7.9764386313219084,7.8
21,Myanmar,2018-01-01,22nd,96.09231014136056,9.0,8.3,9.799999999999999,5.6000000000000005,7.4,6.8923101413605625,8.6,8.6,9.0,6.3,9.2,7.3999999999999995
22,Cameroon,2018-01-01,23rd,95.31218119378651,8.0,9.1,8.4,6.686671121295381,7.4750656196250835,7.525433851130538,8.476434393973744,8.399999999999999,7.6,8.144362260962268,8.004213946799512,7.5
23,Uganda,2018-01-01,24th,95.14379555232746,7.140182746362605,8.6,8.6,6.0,7.324176951422759,7.607844332516413,8.299999999999999,8.0,7.8999999999999995,8.871591522025703,9.0,7.800000000000001
24,Libya,2018-01-01,25th,94.60000000000001,9.299999999999999,9.4,7.8,8.0,5.3,6.3,9.8,6.7,9.4,4.6000000000000005,8.0,10.0
25,Cote d'Ivoire,2018-01-01,25th,94.56151916975632,7.7,9.1,7.8,6.783511820172231,7.7,7.330539336162076,7.6000000000000005,8.520827528643354,7.6000000000000005,8.226640484778667,7.5,8.7
26,Mali,2018-01-01,27th,93.58132105894025,9.3,5.4,7.9,7.561497029808281,7.283647711272724,8.5609907046705,6.082858981353289,8.509775995009985,7.282550636825455,8.0,8.2,9.5
27,North Korea,2018-01-01,28th,93.2,8.3,8.8,5.8,8.9,7.5,4.4,10.0,8.6,9.4,7.2,4.4,9.9
28,Congo Republic,2018-01-01,29th,93.12762985550377,6.984110126450258,6.7,7.5,7.3,7.8,7.7,8.983897027813267,9.2,8.508523809367782,8.17829548792862,7.47280340394383,6.8
29,Liberia,2018-01-01,30th,92.560250792477,6.660250792477015,8.600000000000001,5.5,8.0,8.1,7.5,7.1,9.0,6.2,8.5,8.399999999999999,9.0
30,Mauritania,2018-01-01,31st,92.15282858350263,6.6000000000000005,8.8,6.7,7.4,6.5,7.2,8.155497785600774,8.767038339956763,7.8302924579451005,8.799999999999999,7.7,7.7
31,Bangladesh,2018-01-01,32nd,90.31281723205385,7.9,9.3,8.399999999999999,5.8,6.4,7.9431603690338815,7.5,7.8,7.574171308308489,7.8,7.795485554711491,6.1
32,Angola,2018-01-01,33rd,89.44029612068627,6.8,7.2,7.2,6.300000000000001,9.6,6.8999999999999995,8.54029612068628,8.799999999999999,7.0,9.2,6.8,5.1000000000000005
33,Rwanda,2018-01-01,34th,89.28772432240727,6.039639853092229,8.0,9.69994693841839,6.3,8.0,7.388920799996892,6.959216730899766,7.1000000000000005,6.9,7.7,8.0,7.2
34,Sierra Leone,2018-01-01,35th,89.08699644672271,4.335691151198963,7.8,6.5,8.36702819977454,8.600000000000001,8.323768340475493,6.6000000000000005,9.1,5.060508755273732,9.1,7.7,7.6000000000000005
35,Egypt,2018-01-01,36th,88.73736287679192,8.2,8.8,8.9,7.8999999999999995,5.7,5.2,8.337362876791921,4.6000000000000005,9.9,6.6,7.0,7.6000000000000005
36,Mozambique,2018-01-01,36th,88.65413449837652,6.726179737340116,6.6,5.1000000000000005,8.3,9.100000000000001,8.028779023179137,6.4991757378572705,9.399999999999999,5.3,9.8,6.1,7.7
37,Timor-Leste,2018-01-01,38th,88.25683064064846,6.9,8.3,6.2,7.6000000000000005,7.1,7.8999999999999995,6.4,8.2,5.0,9.456830640648452,6.0,9.2
38,Nepal,2018-01-01,39th,87.87642693759165,6.2,8.8,9.59837836653636,6.104263923471317,6.4,6.362102017052052,7.1000000000000005,6.9,7.4,8.7,7.5,6.811682630531924
39,Swaziland,2018-01-01,40th,87.54065035971811,6.0,6.8,3.1,9.799999999999999,8.1,7.2791059800353715,8.567996466882283,7.8,8.799999999999999,9.1,4.593547912800473,7.6
40,Zambia,2018-01-01,41st,87.22404970609999,4.9,5.9,5.6000000000000005,7.800000000000001,9.3,7.621894476290168,8.0,7.6000000000000005,7.7,9.502155229809812,6.4,6.9
41,Djibouti,2018-01-01,42nd,87.11477754799978,6.2,7.3,6.2,6.711583891241217,7.867865702851372,5.509985484000866,8.101691291846809,7.768385438080486,7.655265739979035,8.1,7.0,8.7
42,Gambia,2018-01-01,42nd,87.06418531960836,6.6,7.7,3.5,8.700000000000001,6.6000000000000005,8.200000000000001,8.299999999999999,7.5,8.9,8.064185319608349,6.3,6.7
43,Lebanon,2018-01-01,44th,86.81328586730942,8.399999999999999,9.6,8.2,6.1000000000000005,5.5,5.3,7.336455805045465,5.424362451249612,7.252467611014348,5.3,9.0,9.4
44,Burkina Faso,2018-01-01,45th,86.5236375122382,8.5,7.8,4.2,6.6,7.8999999999999995,7.475281981699361,6.8,8.399999999999999,5.9483555305388505,8.8,6.3,7.8
45,Venezuela,2018-01-01,46th,86.20692501836953,7.378925018369527,8.527999999999999,7.3,8.3,6.6000000000000005,6.0,9.0,7.8,9.0,5.699999999999999,5.1,5.5
46,Philippines,2018-01-01,47th,85.49988187329669,9.799999999999999,8.0,8.2,5.2,5.4,6.299881873296677,7.5,6.4,7.1,7.5,7.2,6.9
47,Malawi,2018-01-01,47th,85.48762156104438,4.5,8.1,5.6,8.1,8.0,7.687621561044377,6.4,8.299999999999999,6.2,9.399999999999999,5.5,7.699999999999999
48,Togo,2018-01-01,49th,85.15884542590535,6.8,7.6,4.9,6.7,8.17195375526915,7.472604343291586,8.1,8.5,6.8,7.514287327344618,6.9,5.7
49,Sri Lanka,2018-01-01,50th,84.89668808927048,7.1000000000000005,8.8,8.7,5.487433465294197,6.8,7.4092546239762935,6.6000000000000005,4.8,8.4,6.7,8.1,6.0
50,Papua New Guinea,2018-01-01,51st,84.77026579816999,6.9091279323967925,7.1,6.0,6.074506024182593,9.149487545599538,7.421709169917506,6.5,9.10646366643053,7.3,7.781336574534709,4.9276348851083345,6.5
51,Iran,2018-01-01,52nd,84.27111516741917,7.2,9.6,9.271115167419168,6.4,5.6,6.2,9.2,4.2,9.2,5.0,6.2,6.2
52,Cambodia,2018-01-01,53rd,84.04889218927363,6.4850431107616835,8.632000000000001,6.6000000000000005,5.495624345091951,6.485860013039714,7.518157552095438,8.53220716828485,7.5,7.8,6.5,5.4,7.1000000000000005
53,Madagascar,2018-01-01,54th,83.57162962089447,7.199999999999999,7.8,3.8,7.554628770208678,9.050410740016499,7.0,6.8,8.87784915324177,5.8129931043160035,8.975747853111514,4.2,6.5
54,Equatorial Guinea,2018-01-01,55th,83.39889583816712,6.2,8.2,6.0,6.223092511085566,8.399999999999999,5.2,9.785562547278078,8.004087412195869,8.899999999999999,7.58615336760761,4.2,4.7
55,Solomon Islands,2018-01-01,56th,83.10491831793692,5.9,8.2,6.2,7.3999999999999995,8.7,7.2,6.5,7.504918317936918,4.9,8.0,4.1000000000000005,8.5
56,Comoros,2018-01-01,57th,82.62279134247851,6.4,8.0,5.1000000000000005,7.9,7.234364510869012,7.1000000000000005,7.0,7.8999999999999995,6.0,7.288426831609494,5.0,7.7
57,Turkey,2018-01-01,58th,82.21903599918711,8.00311090448229,9.1,10.0,4.5,5.4,4.9,7.699999999999999,4.9,7.815925094704834,5.2,9.299999999999999,5.4
58,Guatemala,2018-01-01,59th,81.83670919240136,7.3233661435936614,7.1,8.8,5.417750099978427,7.8,7.2,6.6,7.2,7.095592948829266,7.1,5.3,4.9
59,Laos,2018-01-01,60th,80.72431003670523,5.2,8.3,6.406548924546851,5.5,6.243398063846401,7.69310209386586,8.88126095444613,6.7,7.6000000000000005,7.0,5.3999999999999995,5.8
60,Lesotho,2018-01-01,61st,80.13336187638737,6.192950347524725,7.3,3.6,8.4,7.8,8.286126448523195,5.6000000000000005,7.8,4.911932438034851,8.01348908216139,4.728863560143206,7.5
61,Senegal,2018-01-01,62nd,79.62828847155544,5.9,6.8999999999999995,6.1000000000000005,7.209201410885074,7.1000000000000005,7.963639947036899,4.4,7.292784655358211,5.7,7.662662458275236,7.0,6.4
62,Tajikistan,2018-01-01,63rd,79.5020376295363,6.4,8.4,7.1000000000000005,7.0,4.5,6.1000000000000005,9.09053828415696,5.3,8.299999999999999,7.6000000000000005,4.111468430644239,5.600030914735103
63,Tanzania,2018-01-01,64th,79.38569084972285,5.407508538946035,5.7,4.9,6.26057602971615,7.3999999999999995,7.614697806547812,5.81159583353203,8.7,6.0,8.291312640980813,6.4,6.9
64,Uzbekistan,2018-01-01,67th,79.1,7.1,8.8,6.9,6.1,6.7,5.8,9.5,4.7,8.7,5.4,5.3,4.1
65,Kyrgyz Republic,2018-01-01,65th,78.6341219093271,6.8,8.0,8.1,6.7,5.6000000000000005,6.734121909327105,7.4,4.8,7.2,5.6,5.0,6.7
66,Israel and West Bank,2018-01-01,66th,78.53374002748376,6.6000000000000005,8.1,9.99896977792008,4.0529832026817445,6.5,4.1,6.5,4.5,7.2,5.7,7.481787046881935,7.8
67,Honduras,2018-01-01,68th,77.2624416679196,7.1319395871277536,6.8,5.6000000000000005,6.400894551952806,7.4,6.1000000000000005,6.8999999999999995,6.565812069152441,6.763795459686599,5.8,4.6,7.2
68,Russia,2018-01-01,69th,77.16545659420007,8.6,8.1,8.5,4.9,5.9,3.7,8.465456594200065,3.9000000000000004,9.2,4.699999999999999,5.5,5.7
69,Jordan,2018-01-01,70th,76.75207113512026,5.608645754607222,6.9,8.3,6.699365060112708,5.1000000000000005,3.972965000385008,6.146483523828889,3.9378078070615388,7.652908985064451,6.2,9.1,7.133895004060438
70,Colombia,2018-01-01,71st,76.62792958051614,6.6,7.6,7.0,4.5,7.3,5.9087947857992456,6.0,5.6000000000000005,6.719134794716895,6.3,7.4,5.7
71,India,2018-01-01,72nd,76.30850993941235,7.1000000000000005,7.3,8.3,5.021057245489276,6.7,6.398219966950926,4.4,7.1000000000000005,5.7732461461810445,8.0,5.0,5.215986580791091
72,Algeria,2018-01-01,73rd,75.78505154191771,6.9,7.1,7.338705791563607,6.3,6.3,6.04634575035411,7.2,5.7,6.3,4.9,7.1,4.6000000000000005
73,Benin,2018-01-01,74th,75.69009689938682,6.199977171518274,6.7,3.1,6.5,7.8999999999999995,7.3795840966101665,5.1000000000000005,8.399999999999999,4.910535631258378,8.0,5.2,6.3
74,Nicaragua,2018-01-01,75th,75.32932129736191,5.3,7.1,6.2,5.633633465819848,7.7,7.8,7.6000000000000005,6.453906944957316,4.9,5.3999999999999995,3.8417808865847483,7.4
75,Bolivia,2018-01-01,76th,75.22337886150169,6.2,8.0,5.7,5.377027122963078,8.299999999999999,7.087523964805932,6.6,6.5,6.0,6.3,3.658827773732677,5.5
76,Thailand,2018-01-01,77th,74.98003133114115,8.7,9.4,8.2,3.4157365596836344,5.0,5.0,7.572674992442721,4.1000000000000005,7.991619779014789,6.5,5.6000000000000005,3.5
77,Azerbaijan,2018-01-01,78th,74.63031997786744,6.1,7.9,6.2,4.1,5.6000000000000005,4.0,8.830319977867436,5.1000000000000005,8.6,4.3,7.4,6.5
78,Fiji,2018-01-01,79th,74.51822129476686,7.1,7.9,6.6000000000000005,6.235548067320703,6.0,8.5,6.6000000000000005,4.7,6.6000000000000005,4.4,2.9826732274461394,6.9
79,Micronesia,2018-01-01,80th,74.4370879237946,4.3,5.6,3.7,8.5,8.0,9.9,5.2,5.7,3.587087923794613,6.6,3.6,9.75
80,Bhutan,2018-01-01,81st,74.27398470769302,4.2,7.5,8.200000000000001,4.950010443870923,5.6,7.223974263822095,4.0,5.8,6.3,5.8,6.7,8.0
81,Ecuador,2018-01-01,82nd,74.23122556430408,6.5,8.2,7.0,6.0,6.7,5.531225564304074,6.2,6.2,4.5,6.0,5.4,6.0
82,Morocco,2018-01-01,83rd,74.00415254787698,5.5,6.6,8.2,5.1,5.9,8.02149619410298,6.882656353774001,4.9,6.5,4.8999999999999995,5.8,5.7
83,Georgia,2018-01-01,83rd,74.00003923403446,6.5,9.1,7.6000000000000005,5.8,5.2,4.6000000000000005,8.0,4.0,5.3,3.4000000000000004,7.2,7.30003923403446
84,South Africa,2018-01-01,85th,72.89999999999999,6.3999999999999995,6.6,6.4,7.1,7.2,5.8,6.8,7.0,4.3,6.9,5.1000000000000005,3.3
85,Turkmenistan,2018-01-01,86th,72.62111503765558,6.0,7.8,6.3,4.765778423401967,6.7,4.971753033941711,9.67175711412403,5.3,8.7,5.41182646618788,3.2,3.8
86,Ukraine,2018-01-01,86th,72.56161244731106,7.401954628854206,8.0,6.4,6.561231057585374,3.9000000000000004,4.9,7.8999999999999995,3.8984267608714878,6.5,3.9000000000000004,4.8999999999999995,8.299999999999999
87,Gabon,2018-01-01,88th,72.47628284232633,4.7,7.9,3.5,5.8,6.2,6.0998818732966775,7.8999999999999995,6.609429034707935,7.529930779251989,6.637041155069709,4.2,5.4
88,Maldives,2018-01-01,89th,72.4,6.1000000000000005,8.3,4.5,5.6000000000000005,3.3000000000000003,6.5,8.3,5.5,8.0,5.7,4.4,6.2
89,China,2018-01-01,89th,72.39504122741063,5.872797244570476,7.2,7.6000000000000005,4.1000000000000005,7.0,4.92224398284014,8.6,5.4,8.5,6.2,4.6000000000000005,2.4000000000000004
90,Indonesia,2018-01-01,91st,72.29772813709069,6.215620449639845,7.0,7.199999999999999,4.782107687450844,5.5,7.2,4.8,5.6000000000000005,7.3,6.699999999999999,5.1000000000000005,4.9
91,Sao Tome and Principe,2018-01-01,92nd,72.1307816493097,5.0,6.3,4.2,8.49027874483329,6.3,8.78718613740524,5.3,5.6000000000000005,3.0,6.253316767071176,4.7,8.200000000000001
92,Tunisia,2018-01-01,92nd,72.0706745688338,8.0,7.8,7.4,6.6000000000000005,5.0,5.970674568833795,6.6,4.1000000000000005,6.2,3.9000000000000004,4.4,6.1000000000000005
93,Mexico,2018-01-01,94th,71.5181435915789,8.5,5.4,6.9,4.718143591578897,5.8,5.5,6.2,6.5,6.2,5.8,4.8,5.2
94,Bosnia and Herzegovina,2018-01-01,95th,71.33654613766848,5.4,8.7,6.9,6.0,5.0,5.4,6.236546137668479,3.3000000000000003,5.3,3.7,7.5,7.8999999999999995
95,El Salvador,2018-01-01,96th,71.16006105064231,7.216717903165092,4.3,6.4,5.343343147477229,6.1000000000000005,7.9,4.5,6.1000000000000005,6.0,6.9,4.8,5.6000000000000005
96,Belarus,2018-01-01,97th,70.54071433248335,5.8,8.3,6.8,5.540714332483349,4.6000000000000005,3.1,8.7,3.9000000000000004,8.0,5.199999999999999,3.3000000000000003,7.3
97,Guyana,2018-01-01,98th,70.35847016331266,6.626777417812772,5.1,7.0,6.082149789170812,5.4,9.1,5.1000000000000005,5.9,3.3983474857674034,5.8999999999999995,3.751195470561666,7.0
98,Saudi Arabia,2018-01-01,99th,70.23498732317032,6.0,8.5,8.1,4.42419079323928,4.7,3.91079652993103,8.3,3.5,9.0,5.0,4.4,4.4
99,Peru,2018-01-01,100th,70.0729820656276,6.8,6.9,7.7,3.5,7.1000000000000005,7.072982065627597,6.9,6.4,4.0,6.5,4.0,3.2
100,Paraguay,2018-01-01,101st,69.75151701076081,6.302589396422663,7.8,5.5,5.023718630659241,7.6000000000000005,5.853859921138877,7.1,5.9,5.6000000000000005,5.4,3.1713490625400302,4.5
101,Moldova,2018-01-01,102nd,69.54603613998039,5.8,8.3,7.314764946694693,6.1000000000000005,4.5,6.388532468382307,6.6,4.7427387249033925,4.6000000000000005,4.5,3.6,7.1000000000000005
102,Armenia,2018-01-01,102nd,69.5452238194412,5.2,7.4,5.8,6.6,4.2,6.1000000000000005,8.1,3.3866166816001253,6.858607137841074,2.8000000000000003,6.7,6.4
103,Dominican Republic,2018-01-01,104th,69.19632518627424,6.1,6.2,5.5,5.2,5.591418799298117,6.8,6.5,6.6,5.604906386976118,7.0,3.0,5.1000000000000005
104,Namibia,2018-01-01,105th,68.81558956891207,5.2,3.5,5.5,7.1,7.8999999999999995,7.11200269124728,3.0035868776647856,7.1000000000000005,3.5,8.1,4.7,6.1000000000000005
105,Brazil,2018-01-01,106th,68.7131308082741,6.8,5.2,6.5,4.5,7.7,4.794597013321202,6.7,6.1000000000000005,6.7,7.6,2.748027666028154,3.3705061289247515
106,Vietnam,2018-01-01,107th,68.39565234056963,4.3,6.9,5.7,4.8,4.7,6.1693262822231905,8.326326058346442,4.4,7.7,5.8,4.4,5.2
107,Ghana,2018-01-01,108th,68.1221863165064,4.3,4.9,4.1000000000000005,6.0,6.3,8.094399298565637,3.9000000000000004,7.5,5.030008048566902,6.699999999999999,4.7,6.597778969373875
108,Serbia,2018-01-01,108th,68.0600623653456,5.2,8.3,7.3,6.353714454521452,4.5,5.0,5.2,3.9000000000000004,4.1000000000000005,4.0,7.9,6.30634791082415
109,Cape Verde,2018-01-01,110th,68.00000000000001,5.1000000000000005,5.5,3.8,5.5,6.8,7.7,5.0,5.7,3.7,6.9,3.9000000000000004,8.4
110,Samoa,2018-01-01,111th,65.53086971578227,4.4,5.1,4.2,6.564840980970324,4.6000000000000005,9.372201700319806,5.2,4.6000000000000005,4.021385458935917,5.4,2.5724415755562267,9.5
111,Macedonia,2018-01-01,112th,64.79715789270658,5.3,7.3,6.6000000000000005,6.1,4.9,4.9,5.5,3.797157892706582,3.5,2.8,7.8,6.3
112,Bahrain,2018-01-01,113th,64.38675794712286,6.6000000000000005,7.6,8.700000000000001,3.769459011342902,4.3,3.6934508151316674,8.367130365016482,1.8427775601496617,8.916448241814312,3.8,2.297491953667831,4.5
113,Suriname,2018-01-01,114th,64.01235952203785,4.630399092508529,5.8,5.5,7.2,6.1,6.5,4.7,5.3,4.5819604295293335,5.4,2.7,5.6000000000000005
114,Belize,2018-01-01,115th,63.71214888532026,6.692505462439472,4.3,3.8,6.641161788272079,5.1000000000000005,6.578481634608707,4.9,5.6000000000000005,5.0,4.6,3.3000000000000003,7.2
115,Malaysia,2018-01-01,116th,63.59483707832034,6.0,6.8,6.2,3.3948370783203443,4.7,5.3,7.4,3.9000000000000004,7.7,5.0,3.7,3.5
116,Kazakhstan,2018-01-01,117th,63.43851484252681,4.9,7.6,7.8999999999999995,5.9,3.9000000000000004,3.3000000000000003,8.43851484252681,3.7,7.0,4.2,2.7,3.9000000000000004
117,Jamaica,2018-01-01,118th,63.11945865018858,6.840975701424125,3.7,3.1,6.661029254410073,4.8,8.400729166734342,4.5,6.1000000000000005,5.8,4.7,3.016724527620031,5.5
118,Cuba,2018-01-01,119th,62.89031679299263,4.9,7.0,3.7,4.008166869626702,5.1000000000000005,4.9,7.582149923365931,4.3999999999999995,7.2,5.6,3.7,4.8
119,Botswana,2018-01-01,120th,61.98745014345976,4.1,3.3,4.6000000000000005,5.68603888106562,7.5,5.8,3.0,6.8,5.001411262394145,8.2,4.2,3.8
120,Cyprus,2018-01-01,121st,60.286306956278125,4.363995993867109,7.9,6.0,5.7,5.6000000000000005,3.7,4.5,2.3715358627360916,2.950775099674933,3.5,5.0,8.7
121,Albania,2018-01-01,122nd,60.07930843597633,4.843614762543815,6.5,4.2,5.7,3.3000000000000003,7.5,6.0,3.835693673432509,4.5,3.4000000000000004,3.3000000000000003,7.0
122,Grenada,2018-01-01,123rd,59.9,5.5,5.6,3.6,5.8,4.6,8.2,5.2,3.6,3.0,4.5,2.9,7.3999999999999995
123,Brunei Darussalam,2018-01-01,124th,59.80623958429162,4.8,7.4,5.6000000000000005,3.8,7.8,4.705301369106287,8.0,1.7009382151853345,7.4,3.4000000000000004,1.9000000000000001,3.3000000000000003
124,Seychelles,2018-01-01,125th,56.754155689071474,6.1,6.0,4.2,3.8,5.2,5.954155689071467,5.2,2.4000000000000004,3.5,4.8,2.9000000000000004,6.7
125,Kuwait,2018-01-01,126th,55.8914871882463,3.9000000000000004,7.5,4.4,2.7,3.9000000000000004,3.9,7.2914871882463,2.3000000000000003,7.6000000000000005,4.7,3.2,4.5
126,Antigua and Barbuda,2018-01-01,127th,55.6110407346696,5.7,3.7,3.6,4.8,4.2,6.7,5.1000000000000005,3.8,4.411040734669601,4.6,3.2,5.8
127,Montenegro,2018-01-01,128th,55.338419760815825,4.3,6.5,8.200000000000001,5.5,2.1,3.77810643577133,4.3,3.1954300850375925,3.864883240006903,2.5,4.3,6.8
128,Greece,2018-01-01,128th,55.28241010073139,4.418852145311638,4.1,5.1000000000000005,6.2,3.4000000000000004,3.0,6.4,3.5,3.163557955419745,4.2,6.0,5.8
129,Mongolia,2018-01-01,130th,54.87347128912537,3.3000000000000003,5.5,3.5,4.9,6.1000000000000005,3.507928768665793,4.0,5.1000000000000005,4.4000965522751,4.837307420494513,2.7,7.028138547689965
130,Trinidad and Tobago,2018-01-01,131st,54.605739840210504,6.499420758772237,5.6,3.9000000000000004,4.5,4.6000000000000005,7.9232571682097035,4.2,4.0,3.8,4.2,2.5830619132285655,2.8000000000000003
131,Oman,2018-01-01,132nd,52.64980160350626,3.9000000000000004,6.6,2.6,4.6,4.5,2.8,7.1,3.2,7.81579409740162,4.5,2.434007506104644,2.5999999999999996
132,Bulgaria,2018-01-01,133rd,51.65420796469111,4.6,5.3,5.1,5.538034641400428,4.1000000000000005,3.9000000000000004,4.2,4.1000000000000005,3.2161733232906857,3.4000000000000004,4.2,4.0
133,Hungary,2018-01-01,134th,50.20431326900252,3.0,5.3,4.5,5.10431326900252,3.5,3.0,6.1,2.9000000000000004,5.2,1.5,6.2,3.9
134,Bahamas,2018-01-01,135th,49.99124184605109,4.6,4.5,3.8,4.5,4.2,4.6000000000000005,3.3,4.3,3.670139344951605,6.6,2.521102501099481,3.4000000000000004
135,Panama,2018-01-01,136th,49.48072267554133,5.512953766211282,2.2,5.606140214410173,2.9,7.1000000000000005,4.8999999999999995,3.031674531996406,4.56966850324787,4.0,4.4,2.848998753274013,2.411286906401584
136,Romania,2018-01-01,137th,49.36140868153144,2.7,5.7,6.5,4.620465684351524,3.9000000000000004,4.2,5.5,3.7103574072190524,3.767890457178681,2.9000000000000004,2.5626951327821796,3.3000000000000003
137,Croatia,2018-01-01,138th,48.71641829811867,3.2,4.4,5.5,5.6,3.0,4.4,2.6,2.516418298118672,3.3000000000000003,3.2,6.7,4.3
138,Barbados,2018-01-01,139th,48.18332936752863,4.422489135822509,4.2,3.8,5.6000000000000005,4.3,5.260840231706112,2.2,2.4000000000000004,3.1999999999999997,4.9,2.2,5.7
139,Qatar,2018-01-01,140th,48.06415433835673,2.3000000000000003,5.0,4.3,1.8,4.6000000000000005,2.379040684184668,6.334261418344457,1.330585614612203,6.2,3.5,1.7,8.620266621215402
140,Argentina,2018-01-01,141st,46.06992256962885,4.6,2.8,4.7,4.2,5.1000000000000005,2.838862332585747,4.5,3.5,3.8,3.5,2.2198064673775715,4.311253769665532
141,Latvia,2018-01-01,142nd,44.899921744994565,2.7,4.3,8.3,3.7640338786009324,3.8,4.809905494477258,3.1,2.6,2.825982371916365,2.6,2.5,3.6
142,Italy,2018-01-01,143rd,43.8,4.8,4.9,4.8,5.1000000000000005,2.6,1.7,3.7,3.0,1.7,3.8,5.2,2.5
143,Costa Rica,2018-01-01,144th,43.236723940075855,3.547397858341265,3.8,3.9000000000000004,4.3,5.0,4.3999999999999995,2.1,3.7333067401727966,1.6399788618947513,3.0,3.6,4.216040479667046
144,Estonia,2018-01-01,145th,42.990053644081904,3.0,5.9,7.536316184776602,3.440499334167319,2.9000000000000004,3.999213433622849,2.4000000000000004,2.6,1.9140246915151313,2.5,2.8000000000000003,4.0
145,United Arab Emirates,2018-01-01,146th,42.8292445126518,3.4,3.6,3.1,2.5,3.1,2.7709657401657513,6.6182843810658465,1.9000000000000001,7.8999999999999995,3.7,2.139994391420201,2.1
